VPD_kPa,GPP,Gs_mol,SWC
0.6225,10.2911,0.019286949,18.337
0.7067,11.2682,0.022292551,12.499
0.7386,11.4848,0.023014244,14.159
0.5942,9.67011,0.022792221,16.888
0.5975,7.28134,0.01667217,11.701
0.4035,4.82946,0.015642665,9.154
0.1553,1.92855,0.016569786,7.874
0.0675,0.475726,0.032037909,13.032
0.0663,0.13172,0.028540032,22.509
0.0981,0.810385,0.034163894,23.992
0.374,5.7467,0.021460608,23.049
0.6322,9.30941,0.016100497,12.731
0.7692,10.9047,0.014670961,8.736
1.3026,9.66573,0.007341394,7.19
0.454,8.04872,0.021873359,5.732
0.6799,7.44329,0.014536745,6.436
0.3538,4.26742,0.013967529,6.358
0.2024,2.10642,0.017859443,7.332
0.1602,1.28823,0.011572164,7.47
0.15,1.09723,0.017832978,10.031
0.104,1.54945,0.016418101,18.264
0.1924,4.22637,0.020092978,19.642
0.4452,7.30316,0.017113359,13.422
0.6593,8.14091,0.013773594,9.08
0.6892,10.4302,0.01707833,12.803
0.7724,9.21788,0.012966179,13.014
0.6499,9.15028,0.019636596,13.369
0.3626,5.83725,0.019786475,24.091
0.2355,3.80462,0.0174096,23.693
0.1274,1.35098,0.011130638,30.212
0.1365,0.745374,0.009484583,29.84
0.1649,1.04163,0.010669021,30.445
0.2074,2.06879,0.014579392,29.103
0.201,3.18023,0.030191929,31.358
0.2529,5.80308,0.02861238,32.502
0.5748,10.9245,0.017791974,23.108
0.6803,14.3905,0.025237461,12.32
0.6954,11.2492,0.018866004,9.779
0.7483,8.8612,0.014776814,7.841
0.4054,6.78489,0.013780056,8.488
0.3036,3.21283,0.005524008,9.626
0.1635,1.91694,0.011399385,14.448
0.1038,0.682731,0.009387047,19.238
0.1188,0.289513,0.010467526,25.501
0.0754,0.568081,0.020364653,26.675
0.1536,2.83259,0.022679196,29.124
0.6622,8.68592,0.015317065,18.601
0.5774,9.95651,0.017705399,11.032
0.4113,11.2296,0.027395322,16.83
0.7301,12.0302,0.021780194,20.31
0.9209,10.3095,0.015591903,17.056
0.535,7.87344,0.013604617,12.724
0.1651,3.92314,0.024664589,21.18
0.2941,2.39281,0.010940245,27.565
0.0941,0.722159,0.013981777,32.087
0.134,0.715097,0.012863643,30.981
0.2674,2.84373,0.015899379,32.445
0.4781,6.38584,0.014297877,28.827
0.2577,8.93433,0.030096535,30.574
0.729,13.765,0.019494033,25.487
1.06,12.1976,0.013769594,13.391
0.5602,10.2356,0.016026117,21.344
0.3448,7.47581,0.012088967,23.774
0.2597,5.2695,0.013097896,22.442
0.1358,1.67934,0.012475026,27.078
0.084,0.641322,0.01045217,35.517
0.1583,0.888621,0.006322309,32.98
0.3165,3.28884,0.007576588,30.4
0.5838,6.66956,0.010581739,27.924
0.7856,10.523,0.013998205,24.391
0.7822,9.7906,0.015117424,16.427
0.6259,10.3878,0.020112159,22.076
0.7162,9.6245,0.01985623,25.567
0.6343,8.1009,0.015283335,24.656
0.3795,4.80328,0.013595912,24.788
0.2621,2.61086,0.006883077,20.832
0.1426,1.02075,0.006989956,28.601
0.097,0.705931,0.010835239,35.18
0.0875,0.493523,0.008211781,20.499
0.3709,3.87628,0.008465195,29.507
0.5301,6.64867,0.013423418,26.102
0.8233,10.7953,0.012415768,19.914
0.6599,11.7738,0.015672866,19.03
0.7542,9.6215,0.013009157,24.193
1.0311,7.10425,0.009326559,12.658
0.6215,8.36905,0.014908985,14.766
0.341,4.75112,0.012582744,16.397
0.1815,1.77388,0.009242924,28.672
0.1199,0.424142,0.012921587,36.031
0.0676,0.159096,0.012358793,34.99
0.0514,0.419149,0.019438389,34.943
0.1227,0.685935,0.017225081,36.707
0.4483,4.8271,0.013625326,33.673
0.4152,8.8547,0.021901816,34.527
0.6274,11.0726,0.019809757,35.843
1.0735,12.9415,0.014490362,23.994
0.9375,10.2831,0.014619385,17.972
0.3623,6.41527,0.016623994,15.941
0.4119,4.55967,0.011080757,18.724
0.133,1.92072,0.007844875,25.022
0.2425,1.38291,0.004987437,29.941
0.1433,0.909735,0.005293553,30.678
0.2803,2.09013,0.00609078,32.823
0.4119,4.97557,0.010265305,29.312
0.4772,7.83394,0.014303934,24.407
0.4855,8.35942,0.016224495,28.393
0.8225,11.8935,0.012832396,20.999
0.9535,11.8571,0.014246576,18.851
0.6916,10.6749,0.016168297,17.903
0.375,7.05921,0.017098693,23.307
0.3175,5.08878,0.014843379,28.234
0.2057,2.52396,0.007987692,28.171
0.1259,0.931034,0.007073788,32.54
0.2544,9.21219,0.035194164,35.894
0.609,9.95755,0.023945424,36.735
0.3363,7.50108,0.021342674,34.139
0.0893,2.77,0.024451817,39.852
0.168,1.82039,0.016596004,39.692
0.0451,0.113834,0.013048012,39.458
0.1704,2.27243,0.013136695,40.344
0.3573,5.58587,0.019607025,39.182
0.1555,5.85806,0.036230607,40.855
0.5935,10.071,0.018658789,37.974
0.9056,10.8479,0.014229163,32.738
0.4101,8.57231,0.033090717,40.673
0.2444,5.48816,0.024095555,41.482
0.1983,3.40583,0.023963222,39.644
0.099,1.1888,0.027287175,41.926
0.0322,0.044733,0.025950255,42.398
0.0677,0.317241,0.01993633,43.001
0.1271,0.311003,0.013657851,41.643
0.228,2.54567,0.013401731,41.384
0.4137,5.91411,0.018551381,40.242
0.5751,8.90774,0.022024532,39.646
0.4803,10.6998,0.027798934,38.539
0.3993,9.11271,0.0326399,40.978
0.4714,9.15598,0.032591806,41.458
0.4311,6.21377,0.020292831,35.555
0.2399,1.56619,0.005987262,32.512
0.222,1.95405,0.006860946,32.286
0.0338,0.203621,0.031514881,38.911
0.0343,0.0627297,0.02808067,38.037
0.244,3.07229,0.015155357,40.026
0.3384,5.39813,0.026254367,38.787
0.6036,10.2256,0.017959706,28.747
0.4257,11.5604,0.030508728,25.659
0.508,11.8573,0.029298698,27.614
0.7431,8.31109,0.012319503,18.926
0.3814,7.62289,0.015937199,14.071
0.0809,1.81235,0.014296308,17.061
0.0285,0.0404649,0.002604128,23.582
0.0254,0.0902345,0.020790311,30.304
0.0641,0.152526,0.019480047,31.013
0.2682,5.27255,0.021444111,31.629
0.2244,6.85351,0.03318417,33.716
0.4278,9.38307,0.02607822,33.988
0.7791,12.1741,0.015728623,24.64
0.6903,9.11761,0.016689388,15.186
0.1833,5.1369,0.022655697,17.094
0.2325,4.50789,0.021778624,25.253
0.0599,1.45466,0.013793268,28.872
0.1723,1.00075,0.009514805,30.892
0.0612,0.75588,0.00894123,29.922
0.1392,1.57964,0.012090817,29.136
0.2997,4.672,0.018755633,31.684
0.2957,6.91835,0.026908163,30.298
0.2901,8.35978,0.031856169,33.001
0.5885,11.1088,0.023906561,25.953
0.6505,13.4873,0.026275693,20.709
0.4258,11.3265,0.034101685,19.131
0.2109,4.28829,0.010187514,30.916
0.155,2.43066,0.001551532,32.954
0.3473,9.00126,0.029948424,40.492
0.4596,13.6015,0.03740831,37.92
0.5025,11.7945,0.02764413,36.819
0.4736,10.9304,0.031592016,37.192
0.3189,7.79254,0.029804405,32.645
0.1265,2.00342,0.013846653,39.315
0.2621,0.509108,0.010149027,42.26
0.4664,1.97334,0.013898535,40.227
0.5061,10.1088,0.023118732,36.547
0.7336,15.3282,0.030552435,29.053
0.7484,11.8178,0.024525918,20.57
1.2444,7.09013,0.010346138,15.147
0.5643,7.12197,0.012715756,18.345
0.1353,2.36381,0.012078864,23.909
0.1067,0.247007,0.001292923,28.553
0.1216,0.107334,0.002809783,37.577
0.216,0.162469,0.013586368,37.501
0.3984,2.64758,0.014903231,36.105
0.3238,8.65292,0.029283225,34.936
0.4347,10.929,0.037198766,34.735
0.4582,9.95324,0.030173733,35.101
0.6958,8.09245,0.018386664,25.237
0.4845,5.54674,0.021402701,26.698
0.2354,1.73475,0.015826646,30.323
0.0529,0.206225,0.008946095,36.858
0.1945,0.518099,0.01430847,40.869
0.4321,2.74212,0.011903005,39.485
0.5001,7.76819,0.0196031,37.49
0.5873,14.411,0.023569205,30.147
0.6535,11.8348,0.023690888,21.858
0.4315,10.1711,0.029545587,22.757
0.6043,7.54643,0.016008244,18.602
0.259,2.83658,0.014343355,21.238
0.086,0.175875,0.005620544,27.666
0.0766,0.0521787,0.009680533,35.663
0.2989,0.730299,0.015903633,37.587
0.5528,8.84599,0.019226115,33.586
0.6668,12.9924,0.026539605,29.384
1.1897,12.1905,0.018984363,20.584
0.3394,10.252,0.037100414,23.643
0.6574,7.72829,0.016352628,17.925
0.2424,2.70158,0.011372615,16.043
0.1585,0.339041,0.000425038,30.79
0.2118,0.026244,0.011531808,42.947
0.4685,1.32919,0.010172979,40.509
0.2404,6.09837,0.032864404,40.316
0.6724,14.879,0.030479968,31.22
0.9406,13.3983,0.020969518,20.3
0.3957,9.88221,0.025071429,28.918
0.2541,6.96887,0.0287341,37.847
0.1884,2.04645,0.015724103,38.445
0.0365,0.04109,0.003499356,42.943
0.6153,3.00592,0.013417414,37.2
0.5744,12.4257,0.025987767,21.696
0.4621,10.5075,0.029174678,23.561
0.5048,8.45744,0.025447128,19.176
0.4656,5.56944,0.016697544,20.517
0.2778,2.19776,0.007157427,25.917
0.1416,0.517212,0.00282321,25.107
0.2767,0.239015,0.008490317,40.084
0.3502,2.04435,0.014599485,39.894
0.732,9.44679,0.016570213,35.436
0.3462,12.5788,0.033494575,39.067
0.4736,12.6372,0.032995461,38.455
0.7601,12.686,0.020800015,30.512
0.4183,8.71645,0.023086146,22.951
0.0665,0.198039,0.002315048,37.969
0.1983,1.39761,0.038311964,34.41
0.2258,0.65495,0.01567444,39.226
0.336,0.671887,0.022535354,35.214
0.4547,2.1203,0.02233092,31.946
0.3259,4.14269,0.039051827,34.369
0.436,3.36455,0.030041057,34.116
0.3295,1.6966,0.024530329,33.872
0.2597,0.805825,0.018464691,34.797
0.4195,0.388825,0.007266494,32.327
0.251,0.314574,0.007682041,42.991
0.3195,0.266573,0.016066,43.901
0.4727,1.59427,0.018663795,32.339
0.4082,4.05036,0.033241664,35.513
0.3844,3.99157,0.03278709,37.131
0.6462,4.99669,0.020470523,23.609
0.299,1.10393,0.01841406,27.809
0.158,0.023899,0.006128466,33.333
0.1177,0.116988,0.008559213,34.886
0.2565,0.533853,0.010544568,34.39
0.6161,2.24272,0.011824382,30.473
0.6086,6.30637,0.015418682,35.274
0.612,11.9573,0.014620409,37.932
0.4833,9.69561,0.018457293,39.665
0.2915,3.66491,0.01190797,50.966
0.1675,0.805479,0.010839755,53.602
0.0737,0.241717,0.009313472,54.466
0.1196,0.149478,0.008318203,39.862
0.1366,0.154851,0.008679532,38.895
0.1893,0.254452,0.015125336,38.681
0.2363,0.710698,0.024911524,44.429
0.5569,3.09073,0.016787383,40.328
0.6641,8.03569,0.018077124,25.198
0.6873,5.54989,0.014179959,26.611
0.6561,2.1538,0.011830696,32.572
0.2312,0.589605,0.011536039,40.57
0.1092,0.219196,0.013312204,45.201
0.0898,4.92297,0.162577799,24.545
0.1126,5.13283,0.062767492,40.576
0.536,13.6971,0.023665184,23.08
0.4156,13.8363,0.029267434,19.532
0.2764,10.3652,0.03307763,34.935
0.5796,3.59438,0.015185115,39.229
0.3973,1.45984,0.014349699,37.626
0.1224,2.37519,0.018207194,49.255
0.2176,1.86491,0.008605957,50.763
0.0475,0.520375,0.005314988,51.258
0.0292,0.0799859,0.000343342,48.79
0.0996,0.0720538,0.000582403,50.363
0.2242,1.81101,0.015538026,36.422
0.3919,7.88423,0.021391009,32.682
0.1731,9.72868,0.027528103,37.88
0.514,10.338,0.019505254,31.417
0.7777,5.49174,0.013452496,21.3
0.4608,1.93678,0.010767985,34.725
0.2947,1.17795,0.011529656,37.704
0.2413,0.329111,0.014082077,37.277
0.1163,0.225734,0.015033632,42.734
0.1408,0.100637,0.010061909,38.918
0.252,0.540928,0.01882898,36.469
0.4762,4.60972,0.01753293,38.227
0.6219,13.5709,0.024556932,23.902
0.5907,13.3014,0.023663031,16.887
0.4642,8.33302,0.027037064,39.253
0.6399,1.67018,0.007496508,46.888
0.5519,1.77273,0.012198241,46.412
0.3135,2.3438,0.01240098,41.446
0.2142,1.82615,0.007521181,32.742
0.1318,0.53311,0.008676331,45.389
0.0923,0.230499,0.007187858,48.567
0.0715,0.146533,0.006139449,25.676
0.2925,1.90237,0.013636865,39.146
0.4515,1.14659,0.012861047,36.153
0.7394,1.1143,0.008138452,37.268
0.5497,2.4645,0.018125589,38.034
0.5592,8.68629,0.018059484,35.378
0.7823,4.52007,0.007358821,19.886
0.4789,1.52373,0.00555552,26.129
0.2973,0.25924,0.00317215,34.198
0.1616,0.157016,0.00263957,38.725
0.0776,0.0540409,0.001064035,37.487
0.1194,0.0325374,0.000717398,33.907
0.7049,2.62352,0.010996024,32.528
0.256,0.851937,0.021283598,29.669
0.3086,0.54125,0.0149125,32.29
0.0964,0.43132,0.015169981,37.29
0.1756,0.650533,0.012488059,38.681
0.1017,0.323976,0.035805999,37.818
0.2005,0.866804,0.015189341,37.58
0.301,2.96631,0.019888221,37.103
0.3031,10.9355,0.0360828,29.637
0.3046,14.3347,0.056147543,33.135
0.5288,12.7223,0.034800672,26.33
0.7058,3.07232,0.017105504,27.725
0.5366,1.98228,0.023726929,31.516
0.2447,1.1716,0.036875975,41.187
0.2197,3.3197,0.03081093,41.316
0.1345,2.68308,0.021031458,41.442
0.0815,0.715185,0.024092428,41.629
0.1173,0.103277,0.00748437,45.51
0.1519,0.191504,0.018287131,45.404
0.428,2.42251,0.01495966,44.524
0.5998,9.92803,0.023851919,42.459
0.7295,13.9226,0.022185465,41.851
0.2671,11.5556,0.041605514,41.833
0.5995,12.7461,0.025466378,31.933
0.2963,7.66413,0.023427416,36.213
0.2125,2.21733,0.01468958,36.904
0.1494,0.104829,0.004982133,43.867
0.1034,0.26713,0.021662609,46.79
0.5773,7.92703,0.020358715,43.647
0.4408,11.8781,0.029722452,43.401
0.7092,13.5196,0.028535244,38.255
0.7276,11.658,0.021964628,23.568
0.1735,6.30216,0.028558288,33.583
0.2391,1.71149,0.005852012,32.994
0.0834,0.0450397,0.009699078,40.393
0.1855,0.089077,0.006098227,44.99
0.2672,0.0594521,0.01288111,45.712
0.3016,1.4988,0.017252454,45.582
0.3829,7.79529,0.028473301,46.32
0.5747,12.7047,0.026844341,41.235
0.591,12.2526,0.024647249,31.355
0.5333,12.3751,0.027520358,27.263
0.3816,8.20116,0.026802318,22.933
0.1754,2.48031,0.015573631,31.438
0.0964,0.000972486,0.008231046,40.673
0.2474,0.087705,0.012727366,29.654
0.5104,1.44184,0.013570193,29.35
0.4948,9.50122,0.025946313,28.875
0.6107,14.7374,0.033682846,26.469
0.9372,12.4854,0.017485637,20.288
1.4576,6.27347,0.007680828,19.016
0.6051,6.58207,0.013289509,18.701
0.2013,2.34373,0.013194736,18.328
0.139,0.165203,0.002379585,18.132
0.1083,0.0866942,0.007497553,35.111
0.2013,0.102433,0.014280576,34.312
0.3725,1.87722,0.019006895,35.709
0.3164,6.91659,0.030016988,38.271
0.4184,11.6851,0.037036069,26.488
0.382,11.3621,0.040871345,36.906
0.5813,10.0815,0.021984628,18.438
0.4165,6.68865,0.022940264,18.119
0.217,2.19591,0.01807878,18.793
0.0429,0.0649168,0.017805992,30.417
0.3876,1.6578,0.019654545,40.447
0.5155,6.02729,0.027135284,42.764
0.6086,12.4338,0.02559881,37.578
0.6037,13.3242,0.029413762,34.487
0.4082,11.0635,0.032616734,33.057
0.5333,8.44695,0.020819752,23.855
0.2252,3.86788,0.018665494,25.788
0.0946,0.0719792,0.01274052,35.676
0.0975,0.018136,0.034294988,41.657
0.3003,0.549494,0.01626437,41.772
0.5237,7.684,0.019677694,39.958
0.6561,12.5032,0.027152158,33.506
1.1392,11.4938,0.018380521,20.137
0.33,9.98559,0.036416282,21.89
0.6123,8.43449,0.020297889,19.135
0.239,3.29747,0.015270728,17.591
0.1605,0.0870288,0.003536475,32.214
0.098,0.209093,0.00793432,40.927
0.2591,0.218969,0.015895005,42.395
0.6139,2.21044,0.015762728,35.815
0.5272,7.68741,0.026321182,38.231
0.4983,12.3991,0.037504441,37.837
0.6058,10.9812,0.028039994,36.585
0.5251,9.51697,0.028628754,35.213
0.2879,6.48084,0.029043442,34.763
0.1438,1.76331,0.025619376,40.675
0.0679,0.0929831,0.003714372,44.341
0.181,0.0101825,0.008710308,44.251
0.1988,0.170583,0.019981789,46.329
0.3065,1.59748,0.020654472,45.79
0.54,9.37068,0.0252226,38.495
0.7269,13.5335,0.025366625,28.508
0.7776,11.5207,0.020602514,22.956
0.6679,8.91795,0.017834678,20.257
0.3408,6.81955,0.019890566,19.732
0.1526,1.36341,0.020082663,24.921
0.0492,0.219791,0.025267303,39.492
0.1351,0.0632976,0.025760091,41.364
0.4782,2.89166,0.018360281,38.214
0.4482,9.25353,0.029280985,39.922
0.3772,11.2583,0.035541658,39.741
0.5557,13.0572,0.034107007,38.476
0.8299,11.3565,0.020843958,26.759
0.3752,7.08447,0.023984824,24.65
0.1025,2.36743,0.021319768,34.685
0.1853,1.10076,0.010166339,29.556
0.3182,7.18363,0.026349973,28.003
0.5691,14.1372,0.033878301,22.658
0.4696,12.015,0.031231826,17.15
0.8082,3.64286,0.013887918,21.872
0.1133,0.0782844,0.014002893,22.744
0.0737,0.000828421,0.009813293,22.095
0.1429,0.00448351,0.016545405,20.221
0.2475,0.00514152,0.015648831,25.808
0.2542,0.173054,0.016616028,25.741
0.3132,0.669543,0.019430631,23.345
0.3729,2.89126,0.032891795,24.309
0.5051,10.5076,0.0342209,22.017
0.5955,9.45464,0.02406912,20.754
0.5722,4.80001,0.021719948,19.091
0.4317,0.018723,0.013053718,17.402
0.2127,0.324206,0.02350493,20.024
0.0721,0.295221,0.018202588,24.711
0.0672,0.101016,0.016179938,30.016
0.2474,0.323858,0.016999278,29.654
0.5104,2.36655,0.015103601,29.35
0.4948,11.822,0.034386119,28.875
0.6107,13.9369,0.043229886,26.469
0.9372,3.82674,0.012992968,20.288
0.2013,0.175404,0.00487936,18.328
0.139,0.161048,0.002098541,18.132
0.1231,0.117943,0.00068544,18.088
0.1261,0.128729,0.00196101,26.808
0.2195,0.463233,0.00593676,26.301
0.298,1.21189,0.011607097,24.499
0.4224,6.42379,0.022371221,23.62
0.3767,12.0389,0.033413898,23.178
0.4843,13.0049,0.035568321,16.217
0.565,6.01168,0.025939966,21.815
0.9102,1.60411,0.008153524,15.261
0.3815,0.356757,0.008689107,15.982
0.1509,0.687121,0.00575283,21.865
0.1124,0.386633,0.006327791,25.04
0.1819,0.754865,0.001092017,24.561
0.1154,0.571634,0.006004521,27.573
0.251,1.69617,0.011526328,25.751
0.4307,9.5639,0.021527505,23.914
0.5,14.6385,0.03125051,23.529
0.6383,11.8976,0.028599821,18.919
0.8278,0.660172,0.013172218,20.937
0.6356,1.79446,0.012758344,22.301
0.2828,0.161155,0.013014592,26.052
0.1523,0.242715,0.013921542,27.849
0.1161,0.00989037,0.005875634,28.576
0.102,0.031403,0.004773358,39.234
0.1813,0.00614382,0.01238127,34.27
0.3982,0.334651,0.013258986,30.083
0.6461,1.10469,0.013044955,28.811
0.6839,9.23365,0.025755533,27.433
1.214,14.9005,0.017508956,21.86
0.5155,10.2257,0.021864482,20.902
0.7729,7.64562,0.014559674,23.021
0.3435,3.20199,0.012391171,20.192
0.2131,0.182894,0.00241922,25.346
0.2596,0.378711,0.00660043,28.387
0.1694,0.697486,0.005350024,29.733
0.3053,3.02888,0.011359932,29.449
0.6017,7.01399,0.01926738,20.602
0.6443,9.03449,0.018762561,19.435
0.6503,9.43231,0.029637822,22.555
0.8579,1.72883,0.010371273,23.022
0.6816,0.247635,0.005552712,22.807
0.2023,0.308274,0.000807165,30.843
0.1992,0.630776,0.004005126,31.327
0.2726,1.92999,0.006390363,30.116
0.2955,7.58376,0.016274276,29.505
0.5377,12.4353,0.023104134,27.27
0.6785,14.4809,0.02864279,21.345
0.8653,4.52901,0.012519933,19.789
0.4612,0.213301,0.00807557,18.436
0.1316,0.0166863,0.006883463,18.041
0.5237,0.240968,0.009760806,21.597
0.4719,2.0659,0.021721528,19.462
0.431,8.09384,0.024412019,16.018
0.6262,9.52738,0.025084747,16.31
0.8908,4.04597,0.017784325,15.313
0.4709,0.55647,0.014883069,15.264
0.2254,0.0560489,0.006263535,20.11
0.0945,0.0998106,0.000856782,22.691
0.1136,0.085303,0.001020921,24.193
0.2885,0.415068,0.009294301,19.172
0.4879,3.99877,0.014136467,17.467
0.3076,9.63856,0.024371022,19.877
0.6729,14.5435,0.027002027,17.377
0.9646,7.13801,0.018562266,17.168
0.5662,0.983528,0.015636009,21.518
0.4085,0.3627,0.014892816,20.043
0.2668,0.0480537,0.012838794,18.593
0.1642,0.289326,0.006533672,20.053
0.1047,0.0374588,0.008106985,18.949
0.1687,0.109528,0.012321727,15.414
0.6111,1.15228,0.008271547,16.154
0.7484,2.33883,0.008760208,14.509
0.715,3.66923,0.014484688,14.295
0.6711,4.99447,0.019482905,16.997
0.72,2.15257,0.014631643,15.878
0.579,3.97379,0.020150365,16.088
0.3216,2.1207,0.013565555,14.699
0.0721,0.444398,0.009886301,13.694
0.1761,0.485867,0.001480496,18.36
0.1435,0.510906,0.001728815,20.358
0.122,0.0760047,0.003411383,19.885
0.3631,0.955889,0.006923205,16.123
0.5084,2.50782,0.008069141,15.052
0.7558,5.38665,0.017844303,15.766
0.5457,6.77781,0.017737342,17.395
0.7076,4.07929,0.020118561,16.771
0.9945,5.5904,0.015637145,16.253
0.6285,2.17207,0.012025129,15.918
0.3077,1.06135,0.010698405,15.968
0.1507,0.110633,0.005219504,19.261
0.0984,0.00295138,0.004321391,19.734
0.4691,0.255517,0.009098793,15.951
0.3716,5.28151,0.019835099,18.626
0.542,13.8996,0.029420068,18.684
0.8123,11.9802,0.026495323,12.788
0.8659,2.70638,0.010709857,17.078
0.4741,1.28956,0.010927269,17.345
0.3146,0.882337,0.007809562,19.707
0.1445,0.4772,0.002930484,20.579
0.1679,0.138015,0.00243384,19.181
0.1124,0.11589,0.012288073,20.543
0.2195,0.51558,0.006517382,18.378
0.296,2.14845,0.012112246,15.226
0.3583,8.74683,0.034001293,15.64
0.4879,12.7202,0.033161901,19.363
0.6747,12.6763,0.027242877,14.433
0.8909,3.02417,0.011442784,20.346
0.6401,2.46904,0.016420768,21.777
0.3679,1.88716,0.015219965,18.989
0.2685,3.4239,0.019253561,19.781
0.0904,1.5041,0.011085759,22.536
0.1134,0.4641,0.007444275,23.687
1.8387,2.08108,0.006324827,19.1
1.143,4.15859,0.013765282,54
1.0021,4.76399,0.016217078,65.8
0.9887,2.19982,0.008385497,44.4
0.6387,0.250946,0.004856568,34.7
0.258,0.138674,0.004456131,25.7
0.0967,0.171816,0.007801689,16
0.1005,0.258907,0.011685445,13.3
0.2091,0.40596,0.004455293,13.4
0.4434,0.392076,0.007093738,22.7
0.8768,0.395619,0.007011854,30.8
0.9491,1.26136,0.01210709,39.1
1.1961,2.94396,0.009961367,39.8
0.7419,7.6037,0.025324872,69.7
0.7857,4.56084,0.017418877,65.6
0.9513,1.92429,0.011060611,47.3
0.6115,0.291937,0.005453035,37.2
0.2216,0.210781,0.008178183,26.2
0.1574,0.186872,0.007005954,17
0.0918,0.44412,0.015240161,13.1
0.8149,0.378082,0.008708558,36.3
1.5293,1.57324,0.006110931,62.9
0.8317,3.7514,0.01976579,49.2
0.887,6.17993,0.023844381,72.2
1.0099,1.3214,0.006540966,33.5
0.5737,0.098885,0.005814162,26.8
